artist,song,link,text
Your 10,000 promises?  
That you gave to me  
Your 10,000 promises  
That you promised me  
  
Once I could handle the truth  
When the truth was you and I  
But time after time all the  
Promises turned out to be all lies  
Now I see I'm just somebody who wasted my time and money  
What a lie (what a lie, what a lie, oh)  
You and I  
  
[Chorus]  
  
You said ""I'll take you back""  
But I closed the door 'cause I don't want  
10,000 more  
Oh  
  
10,000 promises yeah (oh)  
10,000 promises you gave to me  
  
Repeat chorus  
What about your 10,000 promises?  
You gave to me (That you gave to me)  
What about your 10,000 promises?  
You gave to me  
Once we were lovers just lovers we were  
Oh you and I  
What a lie

"

Backstreet Boys,All I Have To Give,/b/backstreet+boys/all+i+have+to+give_10020848.html,"I don't know what he does to make you cry,  
But I'll be there to make you smile.  
I don't have a fancy car,  
To get to you I'd walk a thousand miles.  
I don't care if he buys you nice things  
Does his gifts come from the heart, I don't know  
But if you were my girl  
I'd make it so we'd never be apart.  
  
But my love is all I have to give  
Without you I don't think I can live  
I wish I could give the world to you, but  
Love is all I have to give  
  
When you talk-does it seem like he's not  
Even listening to a word you say?  
That's okay babe, just tell me your problems  
I'll try my best to kiss them all away  
Does he leave when you need him the most?  
Does his friends get all your time?  
Baby please, I'm on my knees  
Praying for the day that you'll be mine!!  
  
To you, hey girl, I don't want you to cry no more-inside  
All the money in the world could never add up to all the love  
I have inside, I Love You  
  
And I will give it to you  
All I can give, all I can give  
Everything I have is for you  
But love is all I have to give

"

Backstreet Boys,All I Have To Give--Part II--The Conversation Mix,/b/backstreet+boys/all+i+have+to+give+part+ii+the+conversation+mix_20831800.html,"I don't know what he does to make you cry  
But I'll be there to make you smile  
I don't have a fancy car  
To get to you, I'd walk a thousand miles  
I don't care if he buys you nice things  
Does his gifts come from the heart?  
I don't know, but if you were my girl  
I'd make it so we'd never be apart  
But my love is all I have to give  
Without you I don't think I could live  
I wish I could give the world to you  
But love is all I have to give  
When you talk, does it seem like he's not  
Even listenin' to a word you say?  
That's okay, baby, just tell me your problems  
I'll try my best to kiss them all away  
Does he leave when you need him the most?  
Does his friends get all your time?  
Baby please, I'm on my knees  
Prayin' for the day that you'll be mine  
But my love is all I have to give  
Without you I don't think I could live  
I wish I could give the world to you  
But love is all I have to give to you  
Hey girl, I don't want you to cry no more inside, oh  
All the money in the world could never add up to  
All the love I have inside, I love you, baby  
And I will give it to you  
All I can give, all I can give  
All everything I have is for you  
You've got what I got, you you  
What I need, my love is all I have to give  
All that I have is for you  
But my love is all I have to give  
Without you I don't think I could live  
I wish I could give the world to you  
But love is all I have to give  
But my love is all I have to give  
Without you I don't think I can live  
I wish I could give the world to you  
But love is all I have to give to you  
I have to give  
Without you I don't think I could live  
Give the world to you lady  
But love is all I have to give  
But my love is all I have to give  
Without you I don't think I could live  
I wish I could give the world to you  
But love is all I have to give to you  

"

Backstreet Boys,All In This Together,/b/backstreet+boys/all+in+this+together_20595492.html,"All In This Together  
  
Let me tell you what I see through my eyes  
Apathy is all around and on the rise  
We channel so much energy through our greed  
Which leads us to become absolved of those in need  
Lemme tell you  
  
Money can't buy lives  
Sunny days for you  
Living is more than profits accrued  
We need to love and be loved  
And brought in the things we are thankful of  
Remember your brothers and sisters  
Because we are all in this together  
  
It's funny how we took a prayer out of schools  
After the 9-11 scare that's all we do  
We compromise our liberties for security  
We can become so self in dosed that we can't see  
Lemme tell you  
  
Money can't buy lives  
Sunny days for you  
Living is more than profits accrued  
We need to love and be loved  
And brought in the things we are thankful of  
Remember your brothers and sisters  
Because we are all in this together  
  
Don't throw in the towel  
Let's overcome the test for now  
Together (together) we last, divided we fall  
Love will conquer all  
  
Money can't buy lives  
Sunny days for you (Sunny days for you)  
Living is more than profits accrued  
(We gotta change, we gotta change right now)  
We need to love and be loved  
And brought in the things we are thankful of  
Remember your brothers and sisters  
Because we are all in this together  
  
Money can't buy lives  
Sunny days for you  
Living is more than profits accrued  
We need to love and be loved  
And brought in the things we are thankful of  
Remember your brothers and sisters  
Because we are all in this together

"

Backstreet Boys,Anywhere For You,/b/backstreet+boys/anywhere+for+you_20011583.html,"I'd go anywhere for you  
Anywhere you asked me to  
I'd do anything for you  
Anything you want me to  
  
I'd walk halfway around the world  
For just one kiss from you  
Far beyond the call of love  
The sun, the stars, the moon  
As long as your love's there to lead me  
I won't lose my way believe me  
Even through the darkest night you know  
  
[Chorus]  
I'd go anywhere for you  
Anywhere you asked me to  
I'd do anything for you  
Anything you want me to  
Your love as far as I can see  
Is all I'm ever gonna need  
There's one thing for sure  
I know it's true  
Baby, I'd go anywhere for you  
  
I used to think that dreams were just  
For sentimental fools  
And I'd never find someone  
Who'd give their love so true  
But I knew the very minute  
Couldn't live my life without you in it  
And now I want the whole world  
To know  
  
[Chorus]  
  
Hey baby, hey baby, hey baby, oh [Repeat: x3]  
  
[Chorus: x2]

"

Backstreet Boys,Betcha By Golly Wow!,/b/backstreet+boys/betcha+by+golly+wow_20539025.html,"There's a spark of magic in your eyes  
And Candyland appears each time you smile  
Never thought that fairytales came true  
But they come true, when I'm near you  
Your a genie in disguise  
Full of wonder and surprise  
  
And, Betcha by golly Wow!  
Your the one that I've been waiting for forever  
Forever will my love for you keep growing strong  
Keep growing strong  
  
Ladies, sometimes a man can't find the words  
To express all he feels inside  
But ever just so often  
The words of another, who's truly in love  
Seem to work our just fine  
  
To say I love you  
To say.....  
I love you  
  
Keep growing strong  
Keep growing strong

"

Backstreet Boys,Cinderella,/b/backstreet+boys/cinderella_20595487.html,"As I was walking down a  
Path in the woods one day I  
Came across a vision that caught my eye  
  
There was a lady standing  
Right there beside a well, and I heard her whisper  
What you wish for you can have  
  
Then the vision went away  
I thought that I had lost her  
The girl I had been waiting for  
I can't believe I just saw her  
She is the finest thing, I ever could imagine  
Now I want her next to me, cause I want, cause I want more  
Whoahhhh  
  
Chorus  
Come to me my Cinderella  
Straight to my wishing well and  
You're the one I'll always cherish  
I ya ya ya ya ya  
Come to me my Cinderella  
Straight to my wishing well and  
You're the one I'll love forever  
I ya ya ya ya ya  
  
She is a gentle flower, she is the sun and rain and  
She could be the reason for my joy and my pain  
The first thing I see each morning, the last thing I see at night  
You know if I could have all that  
That's all I wish for in my life  
  
Why did she have to go  
What do I say to find her  
This girl is the only one  
I cannot deny her  
She's making love to my mind  
And I can't forget this feeling  
It's her voice that's calling  
It's her voice I need  
Whoahhh  
  
[Chorus:]  
  
Ohhh Cinderella  
Ohhh Cinderella  
Ohhh Cinderella  
You're all that I want  
You're all that I need  
Come back to me now  
Cinderella  
  
(Chorus Fade)

"

Backstreet Boys,Don't Leave Me,/b/backstreet+boys/dont+leave+me_20011586.html,"Don't leave me 'cause you need me  
I never want to be without you  
So don't leave me 'cause you need me  
I never want to be without you  
  
I woke up this mornin'  
From a dream  
That you were saying goodbye  
We had a simple argument  
But not enough to keep out  
Each other's life  
  
I want to be happy  
But I can't be happy  
If I can't be with you  
'Cause you're my baby  
My sweet honey  
And no other girl will do  
  
Don't leave me 'cause you need me  
I never want to be without you  
So don't leave me 'cause you need me  
I never want to be without you  
  
I can't seem to figure out  
Just what went wrong with us  
You must've thought I was selfish  
But everything I did I did for us  
  
I want to be happy  
But I can't be happy  
If I can't be with you  
'Cause you're my baby  
My sweet honey  
And no other girl will do  
  
Don't leave me 'cause you need me  
I never want to be without you  
So don't leave me 'cause you need me  
I never want to be without you  
  
I can't eat or even sleep  
Till I have you  
Back inside my world  
My life won't be complete  
Unless you stay my girl  
  
Don't leave me 'cause you need me  
I never want to be without you  
So don't leave me 'cause you need me  
I never want to be without you  
